tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-04-08,300,14,24,4.67,4500.00
906031,"Гостиница ""Матрёшка""",2026-04-08,35,8,16,22.86,4284.00
1296851,"Гостиница ""Русь""",2026-04-08,56,9,21,16.07,4100.00
1328740,"Гостиница ""На Звездинской""",2026-04-08,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-04-08,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-04-08,4,2,8,50.0,4830.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-04-08,30,12,46,40.0,3000.00
1490581,"Гостиница ""Юбилейная""",2026-04-08,23,7,12,30.43,2500.00
1298063,"Бутик-отель ""География""",2026-04-08,12,8,18,66.67,6000.00
1064267,"Мини-отель ""Nice People""",2026-04-08,6,4,7,66.67,3000.00
787596,"Гостиница ""Ochagof""",2026-04-08,23,2,6,8.7,5950.00
1277758,"Отель ""Гранд Байкал""",2026-04-08,64,2,6,3.12,5700.00
1000539,"Отель ""Маяк""",2026-04-08,75,7,13,9.33,6400.00
1487384,"Парк отель ""Уюга""",2026-04-08,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-04-08,14,8,18,57.14,3500.00
1851647,"Парк-Отель ""Шелест""",2026-04-08,8,3,6,37.5,5000.00
1690094,Гостиница Олимпиада,2026-04-08,25,4,6,16.0,1700.00
1655828,"Апарт-отель ""Светлый""",2026-04-08,6,0,0,0.0,
895518,"Гостиница ""Космос""",2026-04-08,16,0,0,0.0,
1609403,"Отель ""Иркут""",2026-04-08,30,10,17,33.33,3000.00
1508283,"Гостиница"" Аврора""",2026-04-08,7,5,13,71.43,2700.00
1491765,"Гостиница ""130Hotel""",2026-04-08,12,4,8,33.33,5000.00
1390225,"Гостиница ""Добрый Кот""",2026-04-08,10,6,12,60.0,800.00
1490199,Отель «Альпари»,2026-04-08,10,2,6,20.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-04-08,19,4,18,21.05,8200.00
1441288,Отель Армат 4*,2026-04-08,40,5,11,12.5,6200.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-04-08,31,4,10,12.9,4500.00
1382100,"Гостиница ""У Истока""",2026-04-08,24,4,8,16.67,3400.00
1367731,"Отель ""Яковлевъ""",2026-04-08,25,3,7,12.0,3000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-04-08,66,5,10,7.58,4500.00
1287498,"Парк-отель ""Соболинка""",2026-04-08,33,1,3,3.03,5850.00
1276636,"Парк-отель ""Бурдугуз""",2026-04-08,69,5,15,7.25,19500.00
1296594,"Отель ""Тайга""",2026-04-08,44,9,21,20.45,4600.00
1265779,"Отель ""Клубный Квартал""",2026-04-08,48,3,6,6.25,3400.00
946962,"Отель ""Лотос""",2026-04-08,21,11,24,52.38,1150.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-04-08,15,8,14,53.33,5200.00
1032271,"Отель ""Даурия""",2026-04-08,15,2,4,13.33,4500.00
904225,"Отель ""Михаил Строгов""",2026-04-08,21,9,17,42.86,4500.00
2063101,"Гостиница ""Азия-Европа""",2026-04-08,19,9,18,47.37,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-04-08,76,7,19,9.21,7100.00
1390108,"Гостиница  ""Воробьевы горы""",2026-04-08,11,7,28,63.64,11000.00
425543,"Отель ""Звезда""",2026-04-08,64,4,8,6.25,6000.00
1632075,"Отель"" Арбат""",2026-04-08,11,1,2,9.09,6890.00
1378154,"Гостиница ""Байкал - Северное море""",2026-04-08,120,12,32,10.0,5635.00
2032078,Гостиница «Усадьба Егорова»,2026-04-08,10,0,0,0.0,
1785783,"Отель ""Белый Берег""",2026-04-08,5,4,16,80.0,9500.00
2036706,"Отель ""Магистраль""",2026-04-08,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-04-08,28,4,12,14.29,6000.00
1899852,Отель «Байкал-Аляска»,2026-04-08,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-04-08,99,2,4,2.02,9200.00
1345611,Гостиница,2026-04-08,29,10,24,34.48,9000.00
1335449,Отель Амурский,2026-04-08,17,10,22,58.82,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-04-08,15,10,18,66.67,3885.00
898794,"Бутик-отель ""Маруся""",2026-04-08,14,8,19,57.14,6300.00
767249,"Отель ""Купеческий Дворъ""",2026-04-08,14,10,28,71.43,6365.00
2110558,"Гостиница ""Малый отель""",2026-04-08,11,5,9,45.45,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-04-08,125,4,8,3.2,4350.00
