tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-04-02,300,14,24,4.67,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-04-02,59,6,14,10.17,6100.00
906031,"Гостиница ""Матрёшка""",2026-04-02,35,10,20,28.57,4284.00
1296851,"Гостиница ""Русь""",2026-04-02,56,8,18,14.29,4100.00
1328740,"Гостиница ""На Звездинской""",2026-04-02,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-04-02,4,3,12,75.0,3200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-04-02,30,11,40,36.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-04-02,23,8,13,34.78,2500.00
1298063,"Бутик-отель ""География""",2026-04-02,12,5,10,41.67,6000.00
1064267,"Мини-отель ""Nice People""",2026-04-02,6,4,8,66.67,3200.00
787596,"Гостиница ""Ochagof""",2026-04-02,23,3,9,13.04,5950.00
1277758,"Отель ""Гранд Байкал""",2026-04-02,64,2,6,3.12,10800.00
1000539,"Отель ""Маяк""",2026-04-02,75,7,13,9.33,6400.00
1487384,"Парк отель ""Уюга""",2026-04-02,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-04-02,14,5,10,35.71,4000.00
1851647,"Парк-Отель ""Шелест""",2026-04-02,8,4,8,50.0,5000.00
1690094,Гостиница Олимпиада,2026-04-02,25,3,4,12.0,1700.00
1655828,"Апарт-отель ""Светлый""",2026-04-02,6,4,8,66.67,4500.00
1609403,"Отель ""Иркут""",2026-04-02,30,8,14,26.67,3300.00
1491765,"Гостиница ""130Hotel""",2026-04-02,12,5,9,41.67,3500.00
1490199,Отель «Альпари»,2026-04-02,10,3,8,30.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-04-02,19,5,18,26.32,7200.00
1467982,Гостиница,2026-04-02,5,3,5,60.0,2000.00
1441288,Отель Армат 4*,2026-04-02,40,8,17,20.0,6200.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-04-02,31,2,4,6.45,4500.00
1382100,"Гостиница ""У Истока""",2026-04-02,24,0,0,0.0,
1287498,"Парк-отель ""Соболинка""",2026-04-02,33,0,0,0.0,
1276636,"Парк-отель ""Бурдугуз""",2026-04-02,69,5,15,7.25,19500.00
1265779,"Отель ""Клубный Квартал""",2026-04-02,48,2,4,4.17,4000.00
946962,"Отель ""Лотос""",2026-04-02,21,6,13,28.57,2150.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-04-02,15,8,14,53.33,5200.00
1032271,"Отель ""Даурия""",2026-04-02,15,2,4,13.33,4500.00
904225,"Отель ""Михаил Строгов""",2026-04-02,21,10,19,47.62,4500.00
2063101,"Гостиница ""Азия-Европа""",2026-04-02,19,9,18,47.37,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-04-02,76,8,22,10.53,7100.00
1367592,"Отель ""Атлас""",2026-04-02,28,2,5,7.14,4300.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-04-02,66,5,10,7.58,4500.00
1296594,"Отель ""Тайга""",2026-04-02,44,10,24,22.73,4600.00
1508283,"Гостиница"" Аврора""",2026-04-02,7,3,9,42.86,3300.00
1390108,"Гостиница  ""Воробьевы горы""",2026-04-02,11,7,28,63.64,11000.00
425543,"Отель ""Звезда""",2026-04-02,64,6,14,9.38,5200.00
1632075,"Отель"" Арбат""",2026-04-02,11,6,10,54.55,4390.00
2032078,Гостиница «Усадьба Егорова»,2026-04-02,10,8,20,80.0,5400.00
1785783,"Отель ""Белый Берег""",2026-04-02,5,4,16,80.0,9500.00
2036706,"Отель ""Магистраль""",2026-04-02,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-04-02,28,8,22,28.57,6000.00
1899852,Отель «Байкал-Аляска»,2026-04-02,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-04-02,99,2,4,2.02,9200.00
1378154,"Гостиница ""Байкал - Северное море""",2026-04-02,120,14,34,11.67,5060.00
1345611,Гостиница,2026-04-02,29,2,5,6.9,9000.00
1335449,Отель Амурский,2026-04-02,17,10,22,58.82,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-04-02,15,10,18,66.67,4440.00
898794,"Бутик-отель ""Маруся""",2026-04-02,14,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-04-02,14,9,26,64.29,6700.00
2110558,"Гостиница ""Малый отель""",2026-04-02,11,7,12,63.64,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-04-02,125,4,8,3.2,4350.00
