tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-03-11,300,10,18,3.33,5500.00
906031,"Гостиница ""Матрёшка""",2026-03-11,35,4,8,11.43,5351.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-03-11,59,1,3,1.69,9400.00
1434513,"Парк отель ""Байкал""",2026-03-11,9,12,40,100.0,3500.00
1296851,"Гостиница ""Русь""",2026-03-11,56,3,5,5.36,4100.00
1328740,"Гостиница ""На Звездинской""",2026-03-11,30,5,9,16.67,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-03-11,10,2,10,20.0,4280.00
1782205,"Гостиница ""Березка""",2026-03-11,4,1,4,25.0,5520.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-03-11,30,11,45,36.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-03-11,23,7,12,30.43,2500.00
1064267,Мини-отель «Nice People»,2026-03-11,6,4,7,66.67,3800.00
787596,"Гостиница ""Ochagof""",2026-03-11,23,2,6,8.7,5950.00
1000539,"Отель ""Маяк""",2026-03-11,75,1,2,1.33,11880.00
1277758,"Отель ""Гранд Байкал""",2026-03-11,64,3,9,4.69,9600.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-03-11,37,6,12,16.22,16500.00
946962,"Отель ""Лотос""",2026-03-11,21,11,26,52.38,1150.00
1032271,"Отель ""Даурия""",2026-03-11,15,3,8,20.0,5500.00
1265779,"Отель ""Клубный Квартал""",2026-03-11,48,2,4,4.17,3400.00
1287498,"Парк-отель ""Соболинка""",2026-03-11,33,4,8,12.12,7700.00
1276636,"Парк-отель ""Бурдугуз""",2026-03-11,69,4,12,5.8,19500.00
1390225,"Гостиница ""Добрый Кот""",2026-03-11,10,8,21,80.0,800.00
1367731,"Отель ""Яковлевъ""",2026-03-11,25,1,3,4.0,4700.00
1462849,"Гостиница ""7 дорог""",2026-03-11,19,0,0,0.0,
1491765,"Гостиница ""130Hotel""",2026-03-11,12,2,4,16.67,4500.00
1487384,"Парк отель ""Уюга""",2026-03-11,58,6,24,10.34,8500.00
1609403,"Отель ""Иркут""",2026-03-11,30,6,11,20.0,3200.00
1690094,Гостиница Олимпиада,2026-03-11,25,4,6,16.0,1700.00
1892012,"Отель ""Подлеморье""",2026-03-11,14,6,13,42.86,5500.00
1913029,"Отель ""Точка Байкала""",2026-03-11,38,0,0,0.0,
1467982,Гостиница,2026-03-11,5,2,4,40.0,1500.00
1490199,Отель «Альпари»,2026-03-11,10,0,0,0.0,
1382100,"Гостиница ""У Истока""",2026-03-11,24,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-03-11,31,9,22,29.03,4000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-03-11,15,6,11,40.0,4100.00
904225,"Отель ""Михаил Строгов""",2026-03-11,21,0,0,0.0,
1655828,"Апарт-отель ""Светлый""",2026-03-11,6,4,8,66.67,4500.00
1441288,Отель Армат 4*,2026-03-11,40,10,21,25.0,7400.00
2063101,"Гостиница ""Азия-Европа""",2026-03-11,19,6,12,31.58,5250.00
1775519,"Гостиница ""Nord Star Hotel""",2026-03-11,12,0,0,0.0,
1851647,"Парк-Отель ""Шелест""",2026-03-11,8,3,6,37.5,5000.00
1367592,"Отель ""Атлас""",2026-03-11,28,0,0,0.0,
1472664,"Гостиница ""Байкал Форест""",2026-03-11,76,5,13,6.58,11400.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-03-11,66,3,6,4.55,5000.00
1450305,Дача БайкалЭко,2026-03-11,10,0,0,0.0,
425543,"Отель ""Звезда""",2026-03-11,64,2,5,3.12,16500.00
895518,"Гостиница ""Космос""",2026-03-11,16,7,26,43.75,3675.00
1296594,"Отель ""Тайга""",2026-03-11,44,0,0,0.0,
1508283,"Гостиница"" Аврора""",2026-03-11,7,2,4,28.57,2900.00
1390108,"Гостиница  ""Воробьевы горы""",2026-03-11,11,1,6,9.09,18000.00
1097942,Hotel Olhon 2*,2026-03-11,28,3,8,10.71,7500.00
1632075,"Отель"" Арбат""",2026-03-11,11,6,11,54.55,4390.00
1785783,"Отель ""Белый Берег""",2026-03-11,5,4,16,80.0,9500.00
767249,"Отель ""Купеческий Дворъ""",2026-03-11,14,2,7,14.29,12900.00
898794,"Бутик-отель ""Маруся""",2026-03-11,14,2,6,14.29,9660.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-03-11,15,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-03-11,12,0,0,0.0,
1345611,Гостиница,2026-03-11,29,2,4,6.9,13800.00
1335449,Отель Амурский,2026-03-11,17,10,24,58.82,17900.00
1378154,"Гостиница ""Байкал - Северное море""",2026-03-11,120,13,31,10.83,7360.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-03-11,99,4,10,4.04,11530.00
1899852,Отель «Байкал-Аляска»,2026-03-11,24,4,8,16.67,9500.00
1993192,"Парк-отель ""Алтан""",2026-03-11,21,4,14,19.05,25000.00
1979910,"Отель""NUUR HOTEL""",2026-03-11,28,0,0,0.0,
1367536,"Отель ""Санаторий Солнечный""",2026-03-11,125,4,8,3.2,4350.00
2036706,"Отель ""Магистраль""",2026-03-11,21,8,23,38.1,3100.00
2032078,Гостиница «Усадьба Егорова»,2026-03-11,10,0,0,0.0,
