tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-03-21,300,11,20,3.67,6000.00
1434513,"Парк отель ""Байкал""",2026-03-21,9,12,40,100.0,3500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-03-21,59,4,10,6.78,8800.00
906031,"Гостиница ""Матрёшка""",2026-03-21,35,10,20,28.57,4982.00
1296851,"Гостиница ""Русь""",2026-03-21,56,8,18,14.29,4100.00
1328740,"Гостиница ""На Звездинской""",2026-03-21,30,5,9,16.67,5000.00
1889753,"Мини-отель ""Проспект""",2026-03-21,4,3,12,75.0,3200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-03-21,30,11,43,36.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-03-21,23,5,9,21.74,2500.00
1298063,"Бутик-отель ""География""",2026-03-21,12,4,10,33.33,7800.00
1064267,Мини-отель «Nice People»,2026-03-21,6,5,9,83.33,3500.00
787596,"Гостиница ""Ochagof""",2026-03-21,23,4,12,17.39,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-03-21,37,1,4,2.7,19800.00
1277758,"Отель ""Гранд Байкал""",2026-03-21,64,1,3,1.56,10800.00
1000539,"Отель ""Маяк""",2026-03-21,75,9,17,12.0,5940.00
2063101,"Гостиница ""Азия-Европа""",2026-03-21,19,8,16,42.11,4000.00
1487384,"Парк отель ""Уюга""",2026-03-21,58,9,35,15.52,4500.00
1892012,"Отель ""Подлеморье""",2026-03-21,14,0,0,0.0,
1775519,"Гостиница ""Nord Star Hotel""",2026-03-21,12,6,20,50.0,5500.00
1690094,Гостиница Олимпиада,2026-03-21,25,2,4,8.0,3500.00
1655828,"Апарт-отель ""Светлый""",2026-03-21,6,4,8,66.67,4500.00
895518,"Гостиница ""Космос""",2026-03-21,16,5,16,31.25,3675.00
1609403,"Отель ""Иркут""",2026-03-21,30,8,15,26.67,3500.00
1491765,"Гостиница ""130Hotel""",2026-03-21,12,5,9,41.67,3500.00
1390225,"Гостиница ""Добрый Кот""",2026-03-21,10,6,12,60.0,800.00
1490199,Отель «Альпари»,2026-03-21,10,4,10,40.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-03-21,19,7,22,36.84,7970.00
1467982,Гостиница,2026-03-21,5,2,4,40.0,2000.00
1441288,Отель Армат 4*,2026-03-21,40,8,17,20.0,7400.00
1367731,"Отель ""Яковлевъ""",2026-03-21,25,6,14,24.0,4000.00
1287498,"Парк-отель ""Соболинка""",2026-03-21,33,4,8,12.12,7700.00
1276636,"Парк-отель ""Бурдугуз""",2026-03-21,69,5,15,7.25,19500.00
1265779,"Отель ""Клубный Квартал""",2026-03-21,48,4,8,8.33,3400.00
946962,"Отель ""Лотос""",2026-03-21,21,8,20,38.1,1150.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-03-21,15,5,9,33.33,4100.00
1032271,"Отель ""Даурия""",2026-03-21,15,4,10,26.67,5500.00
904225,"Отель ""Михаил Строгов""",2026-03-21,21,11,20,52.38,5400.00
1472664,"Гостиница ""Байкал Форест""",2026-03-21,76,8,22,10.53,6500.00
1450305,Дача БайкалЭко,2026-03-21,10,4,8,40.0,15000.00
1367592,"Отель ""Атлас""",2026-03-21,28,2,6,7.14,5700.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-03-21,66,3,6,4.55,5000.00
1508283,"Гостиница"" Аврора""",2026-03-21,7,6,15,85.71,2200.00
1390108,"Гостиница  ""Воробьевы горы""",2026-03-21,11,7,28,63.64,12000.00
425543,"Отель ""Звезда""",2026-03-21,64,0,0,0.0,
1296594,"Отель ""Тайга""",2026-03-21,44,11,27,25.0,4600.00
1632075,"Отель"" Арбат""",2026-03-21,11,4,8,36.36,5190.00
2032078,Гостиница «Усадьба Егорова»,2026-03-21,10,8,20,80.0,6000.00
1785783,"Отель ""Белый Берег""",2026-03-21,5,4,16,80.0,9500.00
2036706,"Отель ""Магистраль""",2026-03-21,21,9,25,42.86,3100.00
1993192,"Парк-отель ""Алтан""",2026-03-21,21,8,24,38.1,6250.00
1979910,"Отель""NUUR HOTEL""",2026-03-21,28,9,25,32.14,6000.00
1899852,Отель «Байкал-Аляска»,2026-03-21,24,4,8,16.67,8000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-03-21,99,2,4,2.02,9200.00
1343236,"Бутик-отель ""Аристократ""",2026-03-21,12,5,9,41.67,4500.00
1378154,"Гостиница ""Байкал - Северное море""",2026-03-21,120,13,32,10.83,5635.00
1345611,Гостиница,2026-03-21,29,10,24,34.48,13800.00
1335449,Отель Амурский,2026-03-21,17,11,26,64.71,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-03-21,15,8,14,53.33,3885.00
898794,"Бутик-отель ""Маруся""",2026-03-21,14,6,13,42.86,6248.00
767249,"Отель ""Купеческий Дворъ""",2026-03-21,14,9,28,64.29,6700.00
1367536,"Отель ""Санаторий Солнечный""",2026-03-21,125,4,8,3.2,4350.00
2110558,"Гостиница ""Малый отель""",2026-03-21,11,6,12,54.55,5200.00
