tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-03-31,300,14,24,4.67,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-03-31,59,5,13,8.47,7600.00
906031,"Гостиница ""Матрёшка""",2026-03-31,35,10,20,28.57,4284.00
1296851,"Гостиница ""Русь""",2026-03-31,56,7,15,12.5,4100.00
1328740,"Гостиница ""На Звездинской""",2026-03-31,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-03-31,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-03-31,4,2,8,50.0,6000.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-03-31,30,9,31,30.0,3000.00
1490581,"Гостиница ""Юбилейная""",2026-03-31,23,6,11,26.09,2500.00
1298063,"Бутик-отель ""География""",2026-03-31,12,4,12,33.33,8100.00
1064267,"Мини-отель ""Nice People""",2026-03-31,6,1,1,16.67,2900.00
787596,"Гостиница ""Ochagof""",2026-03-31,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-03-31,75,5,9,6.67,6400.00
1487384,"Парк отель ""Уюга""",2026-03-31,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-03-31,14,6,12,42.86,4000.00
1851647,"Парк-Отель ""Шелест""",2026-03-31,8,4,8,50.0,5000.00
1690094,Гостиница Олимпиада,2026-03-31,25,1,2,4.0,5500.00
1655828,"Апарт-отель ""Светлый""",2026-03-31,6,3,6,50.0,4500.00
1609403,"Отель ""Иркут""",2026-03-31,30,7,14,23.33,3300.00
1491765,"Гостиница ""130Hotel""",2026-03-31,12,5,9,41.67,3500.00
1490199,Отель «Альпари»,2026-03-31,10,4,10,40.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-03-31,19,9,32,47.37,7200.00
1467982,Гостиница,2026-03-31,5,3,5,60.0,2000.00
1441288,Отель Армат 4*,2026-03-31,40,7,16,17.5,6400.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-03-31,31,7,18,22.58,4500.00
1367731,"Отель ""Яковлевъ""",2026-03-31,25,1,2,4.0,5000.00
1287498,"Парк-отель ""Соболинка""",2026-03-31,33,0,0,0.0,
1276636,"Парк-отель ""Бурдугуз""",2026-03-31,69,4,12,5.8,19500.00
946962,"Отель ""Лотос""",2026-03-31,21,7,16,33.33,2850.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-03-31,15,8,14,53.33,4100.00
1032271,"Отель ""Даурия""",2026-03-31,15,1,2,6.67,4500.00
904225,"Отель ""Михаил Строгов""",2026-03-31,21,10,18,47.62,4500.00
2063101,"Гостиница ""Азия-Европа""",2026-03-31,19,8,16,42.11,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-03-31,76,8,22,10.53,7100.00
1367592,"Отель ""Атлас""",2026-03-31,28,5,12,17.86,3300.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-03-31,66,4,8,6.06,4500.00
1296594,"Отель ""Тайга""",2026-03-31,44,8,20,18.18,4600.00
1508283,"Гостиница"" Аврора""",2026-03-31,7,3,8,42.86,3000.00
1390108,"Гостиница  ""Воробьевы горы""",2026-03-31,11,7,28,63.64,11000.00
425543,"Отель ""Звезда""",2026-03-31,64,6,14,9.38,5700.00
1632075,"Отель"" Арбат""",2026-03-31,11,3,6,27.27,5190.00
2032078,Гостиница «Усадьба Егорова»,2026-03-31,10,6,15,60.0,5400.00
1785783,"Отель ""Белый Берег""",2026-03-31,5,4,16,80.0,9500.00
2036706,"Отель ""Магистраль""",2026-03-31,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-03-31,28,8,22,28.57,6000.00
1899852,Отель «Байкал-Аляска»,2026-03-31,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-03-31,99,2,4,2.02,9200.00
1343236,"Бутик-отель ""Аристократ""",2026-03-31,12,6,12,50.0,4500.00
1378154,"Гостиница ""Байкал - Северное море""",2026-03-31,120,14,34,11.67,5635.00
1345611,Гостиница,2026-03-31,29,4,11,13.79,9000.00
1335449,Отель Амурский,2026-03-31,17,10,24,58.82,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-03-31,15,7,12,46.67,4440.00
898794,"Бутик-отель ""Маруся""",2026-03-31,14,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-03-31,14,0,0,0.0,
2110558,"Гостиница ""Малый отель""",2026-03-31,11,7,12,63.64,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-03-31,125,2,4,1.6,5600.00
