tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-03-08,300,6,9,2.0,5500.00
906031,"Гостиница ""Матрёшка""",2026-03-08,35,7,15,20.0,5043.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-03-08,59,4,10,6.78,9400.00
1434513,"Парк отель ""Байкал""",2026-03-08,9,11,35,100.0,3500.00
1296851,"Гостиница ""Русь""",2026-03-08,56,4,10,7.14,4500.00
1328740,"Гостиница ""На Звездинской""",2026-03-08,30,5,9,16.67,5000.00
1889753,"Мини-отель ""Проспект""",2026-03-08,4,2,8,50.0,3300.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-03-08,30,12,46,40.0,3000.00
1490581,"Гостиница ""Юбилейная""",2026-03-08,23,6,11,26.09,2500.00
1298063,"Бутик-отель ""География""",2026-03-08,12,3,10,25.0,7600.00
787596,"Гостиница ""Ochagof""",2026-03-08,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-03-08,75,3,6,4.0,10120.00
1277758,"Отель ""Гранд Байкал""",2026-03-08,64,3,5,4.69,9300.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-03-08,37,3,6,8.11,16500.00
946962,"Отель ""Лотос""",2026-03-08,21,6,17,28.57,1150.00
1032271,"Отель ""Даурия""",2026-03-08,15,3,6,20.0,5500.00
1265779,"Отель ""Клубный Квартал""",2026-03-08,48,5,10,10.42,3400.00
1287498,"Парк-отель ""Соболинка""",2026-03-08,33,2,2,6.06,7700.00
1276636,"Парк-отель ""Бурдугуз""",2026-03-08,69,8,24,11.59,19500.00
1390225,"Гостиница ""Добрый Кот""",2026-03-08,10,16,44,100.0,800.00
1367731,"Отель ""Яковлевъ""",2026-03-08,25,2,4,8.0,4700.00
1462849,"Гостиница ""7 дорог""",2026-03-08,19,7,22,36.84,7970.00
1491765,"Гостиница ""130Hotel""",2026-03-08,12,2,4,16.67,4500.00
1487384,"Парк отель ""Уюга""",2026-03-08,58,7,26,12.07,4500.00
1609403,"Отель ""Иркут""",2026-03-08,30,3,5,10.0,3350.00
1690094,Гостиница Олимпиада,2026-03-08,25,4,6,16.0,1700.00
1892012,"Отель ""Подлеморье""",2026-03-08,14,7,16,50.0,5500.00
1913029,"Отель ""Точка Байкала""",2026-03-08,38,2,8,5.26,10000.00
1467982,Гостиница,2026-03-08,5,3,5,60.0,1500.00
1490199,Отель «Альпари»,2026-03-08,10,3,8,30.0,2400.00
1382100,"Гостиница ""У Истока""",2026-03-08,24,4,8,16.67,3400.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-03-08,31,6,12,19.35,4500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-03-08,15,7,12,46.67,4100.00
904225,"Отель ""Михаил Строгов""",2026-03-08,21,9,16,42.86,5400.00
1655828,"Апарт-отель ""Светлый""",2026-03-08,6,4,8,66.67,4500.00
1441288,Отель Армат 4*,2026-03-08,40,9,20,22.5,7400.00
2063101,"Гостиница ""Азия-Европа""",2026-03-08,19,7,14,36.84,5250.00
1775519,"Гостиница ""Nord Star Hotel""",2026-03-08,12,2,6,16.67,6500.00
1851647,"Парк-Отель ""Шелест""",2026-03-08,8,4,8,50.0,5000.00
1367592,"Отель ""Атлас""",2026-03-08,28,0,0,0.0,
1472664,"Гостиница ""Байкал Форест""",2026-03-08,76,0,0,0.0,
424345,"Гостиничный комплекс ""Лазурный берег""",2026-03-08,66,0,0,0.0,
1450305,Дача БайкалЭко,2026-03-08,10,2,4,20.0,27000.00
425543,"Отель ""Звезда""",2026-03-08,64,6,14,9.38,8700.00
895518,"Гостиница ""Космос""",2026-03-08,16,7,26,43.75,4675.00
1296594,"Отель ""Тайга""",2026-03-08,44,5,14,11.36,7000.00
1508283,"Гостиница"" Аврора""",2026-03-08,7,4,10,57.14,2900.00
1390108,"Гостиница  ""Воробьевы горы""",2026-03-08,11,0,0,0.0,
1097942,Hotel Olhon 2*,2026-03-08,28,4,15,14.29,8000.00
1632075,"Отель"" Арбат""",2026-03-08,11,4,8,36.36,6190.00
1785783,"Отель ""Белый Берег""",2026-03-08,5,4,16,80.0,9500.00
767249,"Отель ""Купеческий Дворъ""",2026-03-08,14,2,6,14.29,8900.00
898794,"Бутик-отель ""Маруся""",2026-03-08,14,3,7,21.43,9345.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-03-08,15,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-03-08,12,4,8,33.33,4500.00
1345611,Гостиница,2026-03-08,29,8,20,27.59,13800.00
1335449,Отель Амурский,2026-03-08,17,10,22,58.82,17900.00
1378154,"Гостиница ""Байкал - Северное море""",2026-03-08,120,13,31,10.83,8510.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-03-08,99,0,0,0.0,
1899852,Отель «Байкал-Аляска»,2026-03-08,24,0,0,0.0,
1979910,"Отель""NUUR HOTEL""",2026-03-08,28,1,2,3.57,9300.00
1993192,"Парк-отель ""Алтан""",2026-03-08,21,4,12,19.05,25000.00
1367536,"Отель ""Санаторий Солнечный""",2026-03-08,125,4,8,3.2,4350.00
2036706,"Отель ""Магистраль""",2026-03-08,21,9,25,42.86,3100.00
2032078,Гостиница «Усадьба Егорова»,2026-03-08,10,6,15,60.0,7000.00
