tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-03-07,300,7,10,2.33,5500.00
906031,"Гостиница ""Матрёшка""",2026-03-07,35,9,17,25.71,4982.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-03-07,59,4,6,6.78,7900.00
1434513,"Парк отель ""Байкал""",2026-03-07,9,8,24,88.89,4500.00
1296851,"Гостиница ""Русь""",2026-03-07,56,6,12,10.71,4100.00
1328740,"Гостиница ""На Звездинской""",2026-03-07,30,5,9,16.67,5000.00
1889753,"Мини-отель ""Проспект""",2026-03-07,4,1,4,25.0,4500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-03-07,30,14,51,46.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-03-07,23,7,12,30.43,2500.00
1064267,Мини-отель «Nice People»,2026-03-07,6,4,7,66.67,4200.00
787596,"Гостиница ""Ochagof""",2026-03-07,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-03-07,75,2,2,2.67,10810.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-03-07,37,4,8,10.81,16500.00
946962,"Отель ""Лотос""",2026-03-07,21,12,27,57.14,1150.00
1265779,"Отель ""Клубный Квартал""",2026-03-07,48,5,10,10.42,3400.00
1276636,"Парк-отель ""Бурдугуз""",2026-03-07,69,4,12,5.8,19500.00
1390225,"Гостиница ""Добрый Кот""",2026-03-07,10,12,32,100.0,800.00
1367731,"Отель ""Яковлевъ""",2026-03-07,25,2,5,8.0,4000.00
1491765,"Гостиница ""130Hotel""",2026-03-07,12,2,4,16.67,4500.00
1609403,"Отель ""Иркут""",2026-03-07,30,16,28,53.33,3350.00
1287498,"Парк-отель ""Соболинка""",2026-03-07,33,0,0,0.0,
1462849,"Гостиница ""7 дорог""",2026-03-07,19,0,0,0.0,
1487384,"Парк отель ""Уюга""",2026-03-07,58,0,0,0.0,
1690094,Гостиница Олимпиада,2026-03-07,25,5,8,20.0,1700.00
1892012,"Отель ""Подлеморье""",2026-03-07,14,0,0,0.0,
1913029,"Отель ""Точка Байкала""",2026-03-07,38,1,4,2.63,14000.00
1467982,Гостиница,2026-03-07,5,3,5,60.0,1500.00
1490199,Отель «Альпари»,2026-03-07,10,1,4,10.0,4000.00
1382100,"Гостиница ""У Истока""",2026-03-07,24,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-03-07,31,12,28,38.71,4000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-03-07,15,7,12,46.67,4100.00
904225,"Отель ""Михаил Строгов""",2026-03-07,21,1,1,4.76,5400.00
1655828,"Апарт-отель ""Светлый""",2026-03-07,6,3,6,50.0,4500.00
1441288,Отель Армат 4*,2026-03-07,40,9,18,22.5,7400.00
2063101,"Гостиница ""Азия-Европа""",2026-03-07,19,8,16,42.11,4000.00
1775519,"Гостиница ""Nord Star Hotel""",2026-03-07,12,6,20,50.0,5500.00
1851647,"Парк-Отель ""Шелест""",2026-03-07,8,4,8,50.0,5000.00
1367592,"Отель ""Атлас""",2026-03-07,28,5,11,17.86,4800.00
1472664,"Гостиница ""Байкал Форест""",2026-03-07,76,5,13,6.58,11400.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-03-07,66,0,0,0.0,
1450305,Дача БайкалЭко,2026-03-07,10,0,0,0.0,
425543,"Отель ""Звезда""",2026-03-07,64,6,14,9.38,7000.00
895518,"Гостиница ""Космос""",2026-03-07,16,5,14,31.25,4675.00
1296594,"Отель ""Тайга""",2026-03-07,44,4,7,9.09,5400.00
1508283,"Гостиница"" Аврора""",2026-03-07,7,2,6,28.57,3700.00
1390108,"Гостиница  ""Воробьевы горы""",2026-03-07,11,2,5,18.18,12000.00
1097942,Hotel Olhon 2*,2026-03-07,28,6,22,21.43,8000.00
1632075,"Отель"" Арбат""",2026-03-07,11,6,11,54.55,4390.00
1785783,"Отель ""Белый Берег""",2026-03-07,5,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-03-07,14,1,4,7.14,12900.00
898794,"Бутик-отель ""Маруся""",2026-03-07,14,1,3,7.14,11445.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-03-07,15,8,15,53.33,4329.00
1343236,"Бутик-отель ""Аристократ""",2026-03-07,12,3,5,25.0,4500.00
1345611,Гостиница,2026-03-07,29,1,3,3.45,23400.00
1335449,Отель Амурский,2026-03-07,17,7,14,41.18,17900.00
1378154,"Гостиница ""Байкал - Северное море""",2026-03-07,120,12,28,10.0,7935.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-03-07,99,3,7,3.03,13210.00
1899852,Отель «Байкал-Аляска»,2026-03-07,24,0,0,0.0,
1979910,"Отель""NUUR HOTEL""",2026-03-07,28,7,21,25.0,8300.00
1993192,"Парк-отель ""Алтан""",2026-03-07,21,0,0,0.0,
1367536,"Отель ""Санаторий Солнечный""",2026-03-07,125,4,8,3.2,4350.00
2036706,"Отель ""Магистраль""",2026-03-07,21,9,25,42.86,3100.00
2032078,Гостиница «Усадьба Егорова»,2026-03-07,10,0,0,0.0,
