tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-04-16,300,12,20,4.0,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-04-16,59,4,10,6.78,7600.00
906031,"Гостиница ""Матрёшка""",2026-04-16,35,9,19,25.71,4284.00
1296851,"Гостиница ""Русь""",2026-04-16,56,8,18,14.29,4100.00
1328740,"Гостиница ""На Звездинской""",2026-04-16,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-04-16,10,2,10,20.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-04-16,4,2,8,50.0,3200.00
1782205,"Гостиница ""Березка""",2026-04-16,4,1,4,25.0,4830.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-04-16,30,11,45,36.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-04-16,23,8,13,34.78,2500.00
1298063,"Бутик-отель ""География""",2026-04-16,12,4,9,33.33,6600.00
1064267,"Мини-отель ""Nice People""",2026-04-16,6,1,1,16.67,3000.00
787596,"Гостиница ""Ochagof""",2026-04-16,23,4,12,17.39,5950.00
1277758,"Отель ""Гранд Байкал""",2026-04-16,64,3,9,4.69,5700.00
1000539,"Отель ""Маяк""",2026-04-16,75,9,17,12.0,7770.00
1487384,"Парк отель ""Уюга""",2026-04-16,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-04-16,14,8,18,57.14,4000.00
1851647,"Парк-Отель ""Шелест""",2026-04-16,8,4,8,50.0,5000.00
1690094,Гостиница Олимпиада,2026-04-16,25,5,8,20.0,1700.00
1655828,"Апарт-отель ""Светлый""",2026-04-16,6,4,8,66.67,4500.00
895518,"Гостиница ""Космос""",2026-04-16,16,3,12,18.75,2675.00
1609403,"Отель ""Иркут""",2026-04-16,30,9,16,30.0,2500.00
1508283,"Гостиница"" Аврора""",2026-04-16,7,4,10,57.14,2700.00
1491765,"Гостиница ""130Hotel""",2026-04-16,12,5,9,41.67,3500.00
1390225,"Гостиница ""Добрый Кот""",2026-04-16,10,9,22,90.0,800.00
1490199,Отель «Альпари»,2026-04-16,10,0,0,0.0,
1462849,"Гостиница ""7 дорог""",2026-04-16,19,7,25,36.84,7200.00
1467982,Гостиница,2026-04-16,5,3,5,60.0,2000.00
1441288,Отель Армат 4*,2026-04-16,40,8,17,20.0,6200.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-04-16,31,3,6,9.68,4500.00
1382100,"Гостиница ""У Истока""",2026-04-16,24,1,2,4.17,3400.00
1367731,"Отель ""Яковлевъ""",2026-04-16,25,7,16,28.0,2900.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-04-16,66,4,8,6.06,4500.00
1287498,"Парк-отель ""Соболинка""",2026-04-16,33,1,1,3.03,4100.00
1276636,"Парк-отель ""Бурдугуз""",2026-04-16,69,5,15,7.25,19500.00
1296594,"Отель ""Тайга""",2026-04-16,44,9,23,20.45,4600.00
1265779,"Отель ""Клубный Квартал""",2026-04-16,48,1,2,2.08,5600.00
946962,"Отель ""Лотос""",2026-04-16,21,10,24,47.62,1100.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-04-16,15,8,14,53.33,5200.00
1032271,"Отель ""Даурия""",2026-04-16,15,4,10,26.67,4500.00
904225,"Отель ""Михаил Строгов""",2026-04-16,21,3,6,14.29,4500.00
1367592,"Отель ""Атлас""",2026-04-16,28,5,14,17.86,4300.00
2063101,"Гостиница ""Азия-Европа""",2026-04-16,19,8,16,42.11,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-04-16,76,8,22,10.53,7100.00
1390108,"Гостиница  ""Воробьевы горы""",2026-04-16,11,6,26,54.55,12000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-04-16,120,14,34,11.67,5060.00
425543,"Отель ""Звезда""",2026-04-16,64,6,14,9.38,5200.00
1632075,"Отель"" Арбат""",2026-04-16,11,3,4,27.27,4390.00
2032078,Гостиница «Усадьба Егорова»,2026-04-16,10,8,20,80.0,4900.00
1785783,"Отель ""Белый Берег""",2026-04-16,5,4,16,80.0,9500.00
2036706,"Отель ""Магистраль""",2026-04-16,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-04-16,28,6,17,21.43,6000.00
1899852,Отель «Байкал-Аляска»,2026-04-16,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-04-16,99,2,4,2.02,9200.00
1345611,Гостиница,2026-04-16,29,10,24,34.48,9000.00
1335449,Отель Амурский,2026-04-16,17,10,22,58.82,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-04-16,15,7,15,46.67,4440.00
898794,"Бутик-отель ""Маруся""",2026-04-16,14,6,13,42.86,6405.00
767249,"Отель ""Купеческий Дворъ""",2026-04-16,14,8,22,57.14,6700.00
2110558,"Гостиница ""Малый отель""",2026-04-16,11,3,4,27.27,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-04-16,125,4,8,3.2,4350.00
