tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-04,300,7,10,2.33,5000.00
906031,"Гостиница ""Матрёшка""",2026-06-04,35,10,20,28.57,5103.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-06-04,59,8,18,13.56,6400.00
1296851,"Гостиница ""Русь""",2026-06-04,56,7,15,12.5,4600.00
1328740,"Гостиница ""На Звездинской""",2026-06-04,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-06-04,10,1,4,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-06-04,4,2,8,50.0,3200.00
1782205,"Гостиница ""Березка""",2026-06-04,8,1,5,12.5,4500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-04,30,13,50,43.33,3000.00
1490581,"Гостиница ""Юбилейная""",2026-06-04,23,7,12,30.43,2500.00
1064267,"Мини-отель ""Nice People""",2026-06-04,6,3,7,50.0,3100.00
1298063,"Бутик-отель ""География""",2026-06-04,12,2,2,16.67,7500.00
787596,"Гостиница ""Ochagof""",2026-06-04,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-06-04,75,6,10,8.0,8820.00
1277758,"Отель ""Гранд Байкал""",2026-06-04,64,5,11,7.81,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-04,37,8,16,21.62,13800.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-04,66,2,4,3.03,5200.00
904225,"Отель ""Михаил Строгов""",2026-06-04,21,11,20,52.38,5500.00
1032271,"Отель ""Даурия""",2026-06-04,15,3,8,20.0,5000.00
946962,"Отель ""Лотос""",2026-06-04,21,5,10,23.81,2000.00
1690094,Гостиница Олимпиада,2026-06-04,25,4,6,16.0,1700.00
1467982,Гостиница,2026-06-04,5,3,5,60.0,2000.00
1490199,Отель «Альпари»,2026-06-04,10,3,8,30.0,2400.00
1508283,"Гостиница"" Аврора""",2026-06-04,7,3,6,42.86,3300.00
1609403,"Отель ""Иркут""",2026-06-04,30,6,12,20.0,3300.00
1390225,"Гостиница ""Добрый Кот""",2026-06-04,10,0,0,0.0,
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-04,15,0,0,0.0,
1265779,"Отель ""Клубный Квартал""",2026-06-04,48,3,6,6.25,4100.00
1632075,"Отель"" Арбат""",2026-06-04,11,8,14,72.73,4390.00
1655828,"Апарт-отель ""Светлый""",2026-06-04,6,4,8,66.67,4500.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-04,31,9,22,29.03,4500.00
1296594,"Отель ""Тайга""",2026-06-04,44,10,25,22.73,4900.00
1851647,"Парк-Отель ""Шелест""",2026-06-04,8,1,2,12.5,5000.00
1487384,"Парк отель ""Уюга""",2026-06-04,58,10,38,17.24,5000.00
1343236,"Бутик-отель ""Аристократ""",2026-06-04,12,5,10,41.67,5100.00
1491765,"Гостиница ""130Hotel""",2026-06-04,12,5,9,41.67,5500.00
1892012,"Отель ""Подлеморье""",2026-06-04,14,2,4,14.29,5500.00
1462849,"Гостиница ""7 дорог""",2026-06-04,19,8,28,42.11,8400.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-04,69,5,15,7.25,19500.00
1367731,"Отель ""Яковлевъ""",2026-06-04,25,4,8,16.0,3200.00
1441288,Отель Армат 4*,2026-06-04,36,8,17,22.22,5300.00
1472664,"Гостиница ""Байкал Форест""",2026-06-04,76,5,15,6.58,7500.00
1450305,Дача БайкалЭко,2026-06-04,10,4,8,40.0,12000.00
425543,"Отель ""Звезда""",2026-06-04,64,6,14,9.38,7600.00
1367592,"Отель ""Атлас""",2026-06-04,28,4,12,14.29,4700.00
2112642,"Гостиница ""Автовокзал""",2026-06-04,22,7,12,31.82,2600.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-04,15,7,12,46.67,5200.00
2032078,Гостиница «Усадьба Егорова»,2026-06-04,10,5,12,50.0,7000.00
1785783,"Отель ""Белый Берег""",2026-06-04,5,2,4,40.0,9500.00
2063101,"Гостиница ""Азия-Европа""",2026-06-04,19,8,16,42.11,4000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-04,120,13,31,10.83,5500.00
898794,"Бутик-отель ""Маруся""",2026-06-04,14,6,14,42.86,6300.00
767249,"Отель ""Купеческий Дворъ""",2026-06-04,14,10,29,71.43,7380.00
2036706,"Отель ""Магистраль""",2026-06-04,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-06-04,28,6,16,21.43,7500.00
1899852,Отель «Байкал-Аляска»,2026-06-04,24,4,8,16.67,9500.00
1345611,Гостиница,2026-06-04,29,10,24,34.48,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-04,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-04,99,6,36,6.06,12180.00
1335449,Отель Амурский,2026-06-04,17,7,14,41.18,17900.00
1019043,"Гостиница ""Спектр""",2026-06-04,14,2,4,14.29,3000.00
2110558,"Гостиница ""Малый отель""",2026-06-04,11,8,14,72.73,4500.00
2131235,"Отель ""Усадьба 1901""",2026-06-04,18,8,14,44.44,6000.00
