tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-19,300,7,12,2.33,4500.00
1296851,"Гостиница ""Русь""",2026-05-19,56,5,11,8.93,4100.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-19,59,1,3,1.69,18200.00
906031,"Гостиница ""Матрёшка""",2026-05-19,35,10,20,28.57,4032.00
1328740,"Гостиница ""На Звездинской""",2026-05-19,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-19,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-05-19,4,2,8,50.0,3600.00
1782205,"Гостиница ""Березка""",2026-05-19,4,2,8,50.0,4200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-19,30,12,47,40.0,2500.00
1490581,"Гостиница ""Юбилейная""",2026-05-19,23,8,14,34.78,2500.00
1064267,"Мини-отель ""Nice People""",2026-05-19,6,3,7,50.0,3000.00
1298063,"Бутик-отель ""География""",2026-05-19,12,1,4,8.33,8700.00
787596,"Гостиница ""Ochagof""",2026-05-19,23,3,9,13.04,5950.00
1000539,"Отель ""Маяк""",2026-05-19,75,8,15,10.67,5310.00
1277758,"Отель ""Гранд Байкал""",2026-05-19,64,3,9,4.69,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-19,37,7,14,18.92,12650.00
895518,"Гостиница ""Космос""",2026-05-19,16,7,26,43.75,2675.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-19,66,3,6,4.55,4500.00
904225,"Отель ""Михаил Строгов""",2026-05-19,21,6,10,28.57,4500.00
1032271,"Отель ""Даурия""",2026-05-19,15,3,8,20.0,4500.00
946962,"Отель ""Лотос""",2026-05-19,21,9,22,42.86,1150.00
1390225,"Гостиница ""Добрый Кот""",2026-05-19,10,7,15,70.0,800.00
1690094,Гостиница Олимпиада,2026-05-19,25,2,2,8.0,1700.00
1467982,Гостиница,2026-05-19,5,1,2,20.0,2000.00
1508283,"Гостиница"" Аврора""",2026-05-19,7,2,4,28.57,2200.00
1490199,Отель «Альпари»,2026-05-19,10,3,8,30.0,2400.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-19,15,11,21,73.33,3108.00
1609403,"Отель ""Иркут""",2026-05-19,30,8,14,26.67,3200.00
1382100,"Гостиница ""У Истока""",2026-05-19,24,2,4,8.33,3400.00
1265779,"Отель ""Клубный Квартал""",2026-05-19,48,2,4,4.17,3500.00
1491765,"Гостиница ""130Hotel""",2026-05-19,12,4,8,33.33,4000.00
1343236,"Бутик-отель ""Аристократ""",2026-05-19,12,5,10,41.67,4500.00
1655828,"Апарт-отель ""Светлый""",2026-05-19,6,4,8,66.67,4500.00
1892012,"Отель ""Подлеморье""",2026-05-19,14,6,13,42.86,4500.00
1487384,"Парк отель ""Уюга""",2026-05-19,58,10,38,17.24,5000.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-19,31,1,2,3.23,6000.00
1441288,Отель Армат 4*,2026-05-19,40,8,17,20.0,6200.00
1462849,"Гостиница ""7 дорог""",2026-05-19,19,7,25,36.84,7200.00
1296594,"Отель ""Тайга""",2026-05-19,44,0,0,0.0,
1276636,"Парк-отель ""Бурдугуз""",2026-05-19,69,5,15,7.25,19500.00
1367731,"Отель ""Яковлевъ""",2026-05-19,25,5,12,20.0,3000.00
1367592,"Отель ""Атлас""",2026-05-19,28,8,20,28.57,3700.00
1472664,"Гостиница ""Байкал Форест""",2026-05-19,76,1,3,1.32,5800.00
2063101,"Гостиница ""Азия-Европа""",2026-05-19,19,9,18,47.37,4000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-19,120,14,34,11.67,5000.00
1632075,"Отель"" Арбат""",2026-05-19,11,1,2,9.09,5290.00
2112642,"Гостиница ""Автовокзал""",2026-05-19,22,6,10,27.27,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-05-19,10,8,20,80.0,4700.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-19,15,8,14,53.33,5200.00
1785783,"Отель ""Белый Берег""",2026-05-19,5,2,4,40.0,9500.00
425543,"Отель ""Звезда""",2026-05-19,64,4,10,6.25,13100.00
898794,"Бутик-отель ""Маруся""",2026-05-19,14,3,7,21.43,6825.00
767249,"Отель ""Купеческий Дворъ""",2026-05-19,14,9,25,64.29,6970.00
2036706,"Отель ""Магистраль""",2026-05-19,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-05-19,28,2,6,7.14,7300.00
1345611,Гостиница,2026-05-19,29,7,15,24.14,9200.00
1899852,Отель «Байкал-Аляска»,2026-05-19,24,4,8,16.67,9500.00
1390108,"Гостиница  ""Воробьевы горы""",2026-05-19,11,7,28,63.64,11000.00
1335449,Отель Амурский,2026-05-19,17,9,20,52.94,14000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-19,99,4,10,4.04,14438.00
1019043,"Гостиница ""Спектр""",2026-05-19,14,4,10,28.57,2800.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-19,125,2,4,1.6,4350.00
2110558,"Гостиница ""Малый отель""",2026-05-19,11,2,4,18.18,5200.00
2131235,"Отель ""Усадьба 1901""",2026-05-19,18,5,8,27.78,6500.00
