tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-22,300,11,19,3.67,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-22,59,8,18,13.56,6100.00
1296851,"Гостиница ""Русь""",2026-05-22,56,8,18,14.29,4100.00
906031,"Гостиница ""Матрёшка""",2026-05-22,35,10,20,28.57,4032.00
1328740,"Гостиница ""На Звездинской""",2026-05-22,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-22,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-05-22,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-05-22,4,1,4,25.0,4200.00
1490581,"Гостиница ""Юбилейная""",2026-05-22,23,6,10,26.09,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-22,30,10,41,33.33,2500.00
1064267,"Мини-отель ""Nice People""",2026-05-22,6,3,7,50.0,3900.00
1298063,"Бутик-отель ""География""",2026-05-22,12,6,14,50.0,6600.00
787596,"Гостиница ""Ochagof""",2026-05-22,23,3,9,13.04,5950.00
1000539,"Отель ""Маяк""",2026-05-22,75,3,5,4.0,7770.00
1277758,"Отель ""Гранд Байкал""",2026-05-22,64,5,11,7.81,3900.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-22,37,7,14,18.92,12650.00
904225,"Отель ""Михаил Строгов""",2026-05-22,21,3,6,14.29,4500.00
1032271,"Отель ""Даурия""",2026-05-22,15,3,8,20.0,4500.00
946962,"Отель ""Лотос""",2026-05-22,21,7,16,33.33,2300.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-22,15,11,21,73.33,3219.00
1265779,"Отель ""Клубный Квартал""",2026-05-22,48,1,2,2.08,5700.00
1296594,"Отель ""Тайга""",2026-05-22,44,9,24,20.45,5200.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-22,69,5,15,7.25,19500.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-22,66,4,8,6.06,4500.00
1382100,"Гостиница ""У Истока""",2026-05-22,24,3,6,12.5,3400.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-22,31,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-05-22,12,0,0,0.0,
1441288,Отель Армат 4*,2026-05-22,40,8,17,20.0,6200.00
1467982,Гостиница,2026-05-22,5,2,4,40.0,2000.00
1462849,"Гостиница ""7 дорог""",2026-05-22,19,10,36,52.63,7200.00
1490199,Отель «Альпари»,2026-05-22,10,4,10,40.0,2400.00
1390225,"Гостиница ""Добрый Кот""",2026-05-22,10,9,23,90.0,800.00
1491765,"Гостиница ""130Hotel""",2026-05-22,12,5,9,41.67,3500.00
1508283,"Гостиница"" Аврора""",2026-05-22,7,2,5,28.57,2200.00
1609403,"Отель ""Иркут""",2026-05-22,30,9,16,30.0,2800.00
895518,"Гостиница ""Космос""",2026-05-22,16,9,30,56.25,2675.00
1655828,"Апарт-отель ""Светлый""",2026-05-22,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-05-22,25,5,8,20.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-05-22,8,4,8,50.0,5000.00
1892012,"Отель ""Подлеморье""",2026-05-22,14,8,18,57.14,4500.00
1487384,"Парк отель ""Уюга""",2026-05-22,58,10,38,17.24,5000.00
1367592,"Отель ""Атлас""",2026-05-22,28,9,22,32.14,3700.00
1367731,"Отель ""Яковлевъ""",2026-05-22,25,5,12,20.0,3200.00
1450305,Дача БайкалЭко,2026-05-22,10,4,8,40.0,10000.00
1472664,"Гостиница ""Байкал Форест""",2026-05-22,76,4,10,5.26,5800.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-22,120,13,32,10.83,6500.00
1632075,"Отель"" Арбат""",2026-05-22,11,3,5,27.27,4490.00
2063101,"Гостиница ""Азия-Европа""",2026-05-22,19,8,16,42.11,4000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-22,15,8,14,53.33,5200.00
1785783,"Отель ""Белый Берег""",2026-05-22,5,3,10,60.0,9500.00
2032078,Гостиница «Усадьба Егорова»,2026-05-22,10,8,20,80.0,4700.00
2112642,"Гостиница ""Автовокзал""",2026-05-22,22,8,14,36.36,2600.00
425543,"Отель ""Звезда""",2026-05-22,64,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-05-22,14,0,0,0.0,
898794,"Бутик-отель ""Маруся""",2026-05-22,14,0,0,0.0,
1335449,Отель Амурский,2026-05-22,17,0,0,0.0,
1345611,Гостиница,2026-05-22,29,0,0,0.0,
1390108,"Гостиница  ""Воробьевы горы""",2026-05-22,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-22,99,4,10,4.04,14438.00
1899852,Отель «Байкал-Аляска»,2026-05-22,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-05-22,28,8,22,28.57,6800.00
1019043,"Гостиница ""Спектр""",2026-05-22,14,4,10,28.57,2800.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-22,125,2,4,1.6,4350.00
2110558,"Гостиница ""Малый отель""",2026-05-22,11,7,12,63.64,4500.00
2131235,"Отель ""Усадьба 1901""",2026-05-22,18,6,10,33.33,6500.00
