tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-31,300,12,20,4.0,5000.00
1296851,"Гостиница ""Русь""",2026-05-31,56,9,21,16.07,4600.00
906031,"Гостиница ""Матрёшка""",2026-05-31,35,7,15,20.0,5103.00
1328740,"Гостиница ""На Звездинской""",2026-05-31,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-31,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-05-31,4,2,8,50.0,3600.00
1782205,"Гостиница ""Березка""",2026-05-31,8,2,9,25.0,6000.00
1490581,"Гостиница ""Юбилейная""",2026-05-31,23,6,10,26.09,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-31,30,12,44,40.0,2500.00
1064267,"Мини-отель ""Nice People""",2026-05-31,6,2,3,33.33,3400.00
1298063,"Бутик-отель ""География""",2026-05-31,12,5,12,41.67,7400.00
787596,"Гостиница ""Ochagof""",2026-05-31,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-05-31,75,9,17,12.0,6400.00
1277758,"Отель ""Гранд Байкал""",2026-05-31,64,5,11,7.81,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-31,37,8,16,21.62,14950.00
904225,"Отель ""Михаил Строгов""",2026-05-31,21,10,18,47.62,5500.00
1032271,"Отель ""Даурия""",2026-05-31,15,4,10,26.67,5000.00
946962,"Отель ""Лотос""",2026-05-31,21,7,16,33.33,2300.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-31,15,11,21,73.33,4662.00
1296594,"Отель ""Тайга""",2026-05-31,44,6,16,13.64,7200.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-31,69,5,15,7.25,19500.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-31,66,4,8,6.06,5200.00
1367592,"Отель ""Атлас""",2026-05-31,28,5,14,17.86,4700.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-31,31,8,20,25.81,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-05-31,12,5,10,41.67,5100.00
1441288,Отель Армат 4*,2026-05-31,36,0,0,0.0,
1467982,Гостиница,2026-05-31,5,0,0,0.0,
1462849,"Гостиница ""7 дорог""",2026-05-31,19,0,0,0.0,
1490199,Отель «Альпари»,2026-05-31,10,3,8,30.0,2400.00
1390225,"Гостиница ""Добрый Кот""",2026-05-31,10,5,10,50.0,800.00
1491765,"Гостиница ""130Hotel""",2026-05-31,12,5,9,41.67,5500.00
1508283,"Гостиница"" Аврора""",2026-05-31,7,3,7,42.86,2200.00
1609403,"Отель ""Иркут""",2026-05-31,30,8,15,26.67,4050.00
1655828,"Апарт-отель ""Светлый""",2026-05-31,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-05-31,25,4,6,16.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-05-31,8,2,4,25.0,5000.00
1892012,"Отель ""Подлеморье""",2026-05-31,14,6,12,42.86,5500.00
1487384,"Парк отель ""Уюга""",2026-05-31,58,10,38,17.24,5000.00
1367731,"Отель ""Яковлевъ""",2026-05-31,25,4,9,16.0,4000.00
1450305,Дача БайкалЭко,2026-05-31,10,4,8,40.0,12000.00
1472664,"Гостиница ""Байкал Форест""",2026-05-31,76,8,22,10.53,6500.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-31,120,14,34,11.67,6000.00
1632075,"Отель"" Арбат""",2026-05-31,11,7,12,63.64,4490.00
895518,"Гостиница ""Космос""",2026-05-31,16,7,25,43.75,3675.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-31,15,8,14,53.33,5200.00
1382100,"Гостиница ""У Истока""",2026-05-31,24,4,8,16.67,3400.00
1785783,"Отель ""Белый Берег""",2026-05-31,5,4,16,80.0,9500.00
2032078,Гостиница «Усадьба Егорова»,2026-05-31,10,7,17,70.0,7000.00
2112642,"Гостиница ""Автовокзал""",2026-05-31,22,6,10,27.27,2600.00
425543,"Отель ""Звезда""",2026-05-31,64,5,12,7.81,13600.00
2063101,"Гостиница ""Азия-Европа""",2026-05-31,19,8,16,42.11,4000.00
767249,"Отель ""Купеческий Дворъ""",2026-05-31,14,9,25,64.29,7380.00
898794,"Бутик-отель ""Маруся""",2026-05-31,14,6,14,42.86,6825.00
1335449,Отель Амурский,2026-05-31,17,0,0,0.0,
1345611,Гостиница,2026-05-31,29,7,15,24.14,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-05-31,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-31,99,6,36,6.06,9267.00
1899852,Отель «Байкал-Аляска»,2026-05-31,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-05-31,28,7,20,25.0,8300.00
1019043,"Гостиница ""Спектр""",2026-05-31,14,2,4,14.29,3000.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-31,125,2,4,1.6,5600.00
2110558,"Гостиница ""Малый отель""",2026-05-31,11,8,15,72.73,4500.00
2131235,"Отель ""Усадьба 1901""",2026-05-31,18,7,12,38.89,6000.00
