tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-23,300,10,18,3.33,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-23,59,6,16,10.17,7600.00
1296851,"Гостиница ""Русь""",2026-05-23,56,8,18,14.29,4100.00
906031,"Гостиница ""Матрёшка""",2026-05-23,35,10,20,28.57,4032.00
1328740,"Гостиница ""На Звездинской""",2026-05-23,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-23,10,2,10,20.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-05-23,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-05-23,4,1,4,25.0,4200.00
1490581,"Гостиница ""Юбилейная""",2026-05-23,23,8,14,34.78,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-23,30,14,52,46.67,2500.00
1064267,"Мини-отель ""Nice People""",2026-05-23,6,2,3,33.33,3700.00
1298063,"Бутик-отель ""География""",2026-05-23,12,7,17,58.33,6600.00
787596,"Гостиница ""Ochagof""",2026-05-23,23,2,6,8.7,5950.00
1000539,"Отель ""Маяк""",2026-05-23,75,4,7,5.33,4860.00
1277758,"Отель ""Гранд Байкал""",2026-05-23,64,5,11,7.81,3900.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-23,37,7,14,18.92,12650.00
904225,"Отель ""Михаил Строгов""",2026-05-23,21,7,14,33.33,4500.00
1032271,"Отель ""Даурия""",2026-05-23,15,0,0,0.0,
946962,"Отель ""Лотос""",2026-05-23,21,0,0,0.0,
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-23,15,0,0,0.0,
1265779,"Отель ""Клубный Квартал""",2026-05-23,48,0,0,0.0,
1296594,"Отель ""Тайга""",2026-05-23,44,0,0,0.0,
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-23,66,0,0,0.0,
1382100,"Гостиница ""У Истока""",2026-05-23,24,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-23,31,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-05-23,12,0,0,0.0,
1441288,Отель Армат 4*,2026-05-23,40,0,0,0.0,
1467982,Гостиница,2026-05-23,5,0,0,0.0,
1462849,"Гостиница ""7 дорог""",2026-05-23,19,9,32,47.37,7200.00
1490199,Отель «Альпари»,2026-05-23,10,2,6,20.0,2400.00
1390225,"Гостиница ""Добрый Кот""",2026-05-23,10,6,15,60.0,800.00
1491765,"Гостиница ""130Hotel""",2026-05-23,12,5,9,41.67,3500.00
1508283,"Гостиница"" Аврора""",2026-05-23,7,3,8,42.86,2700.00
1609403,"Отель ""Иркут""",2026-05-23,30,9,16,30.0,2800.00
895518,"Гостиница ""Космос""",2026-05-23,16,7,24,43.75,2675.00
1655828,"Апарт-отель ""Светлый""",2026-05-23,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-05-23,25,4,6,16.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-05-23,8,4,8,50.0,5000.00
1892012,"Отель ""Подлеморье""",2026-05-23,14,7,16,50.0,4500.00
1487384,"Парк отель ""Уюга""",2026-05-23,58,10,38,17.24,5000.00
1367592,"Отель ""Атлас""",2026-05-23,28,10,24,35.71,3700.00
1367731,"Отель ""Яковлевъ""",2026-05-23,25,4,10,16.0,3200.00
1450305,Дача БайкалЭко,2026-05-23,10,4,8,40.0,10000.00
1472664,"Гостиница ""Байкал Форест""",2026-05-23,76,4,10,5.26,5800.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-23,120,13,33,10.83,6000.00
1632075,"Отель"" Арбат""",2026-05-23,11,6,10,54.55,4490.00
2063101,"Гостиница ""Азия-Европа""",2026-05-23,19,7,14,36.84,4000.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-23,15,7,12,46.67,5200.00
1785783,"Отель ""Белый Берег""",2026-05-23,5,4,16,80.0,9500.00
2032078,Гостиница «Усадьба Егорова»,2026-05-23,10,6,16,60.0,4700.00
2112642,"Гостиница ""Автовокзал""",2026-05-23,22,5,8,22.73,2600.00
425543,"Отель ""Звезда""",2026-05-23,64,7,16,10.94,6000.00
767249,"Отель ""Купеческий Дворъ""",2026-05-23,14,10,31,71.43,6970.00
898794,"Бутик-отель ""Маруся""",2026-05-23,14,0,0,0.0,
1335449,Отель Амурский,2026-05-23,17,0,0,0.0,
1345611,Гостиница,2026-05-23,29,0,0,0.0,
1390108,"Гостиница  ""Воробьевы горы""",2026-05-23,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-23,99,4,10,4.04,14438.00
1899852,Отель «Байкал-Аляска»,2026-05-23,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-05-23,28,6,15,21.43,6800.00
1019043,"Гостиница ""Спектр""",2026-05-23,14,4,10,28.57,2800.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-23,125,2,4,1.6,4350.00
2110558,"Гостиница ""Малый отель""",2026-05-23,11,6,11,54.55,4500.00
2131235,"Отель ""Усадьба 1901""",2026-05-23,18,8,14,44.44,6500.00
