tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-14,300,10,18,3.33,5000.00
906031,"Гостиница ""Матрёшка""",2026-06-14,35,8,17,22.86,5103.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-06-14,59,6,16,10.17,8200.00
1328740,"Гостиница ""На Звездинской""",2026-06-14,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-06-14,56,9,21,16.07,4600.00
1845315,"Апарт -отель ""BaikalStory """,2026-06-14,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-06-14,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-06-14,8,1,4,12.5,6000.00
1462849,"Гостиница ""7 дорог""",2026-06-14,19,7,25,36.84,8400.00
1490581,"Гостиница ""Юбилейная""",2026-06-14,23,7,12,30.43,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-14,30,13,46,43.33,3000.00
1064267,"Мини-отель ""Nice People""",2026-06-14,6,1,1,16.67,3500.00
1298063,"Бутик-отель ""География""",2026-06-14,12,5,12,41.67,7400.00
787596,"Гостиница ""Ochagof""",2026-06-14,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-06-14,75,8,15,10.67,6720.00
1277758,"Отель ""Гранд Байкал""",2026-06-14,64,5,11,7.81,5400.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-14,37,7,14,18.92,13800.00
904225,"Отель ""Михаил Строгов""",2026-06-14,21,0,0,0.0,
1032271,"Отель ""Даурия""",2026-06-14,15,3,6,20.0,5500.00
946962,"Отель ""Лотос""",2026-06-14,21,6,14,28.57,2500.00
1265779,"Отель ""Клубный Квартал""",2026-06-14,48,3,6,6.25,4100.00
1296594,"Отель ""Тайга""",2026-06-14,44,10,25,22.73,4900.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-14,66,1,2,1.52,6000.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-14,31,10,24,32.26,4500.00
1343236,"Бутик-отель ""Аристократ""",2026-06-14,12,6,12,50.0,5100.00
1467982,Гостиница,2026-06-14,5,3,5,60.0,2000.00
1491765,"Гостиница ""130Hotel""",2026-06-14,12,5,9,41.67,5500.00
1508283,"Гостиница"" Аврора""",2026-06-14,7,5,13,71.43,2700.00
1609403,"Отель ""Иркут""",2026-06-14,30,9,16,30.0,3350.00
1655828,"Апарт-отель ""Светлый""",2026-06-14,6,4,8,66.67,4500.00
1690094,Гостиница Олимпиада,2026-06-14,25,2,3,8.0,1700.00
1851647,"Парк-Отель ""Шелест""",2026-06-14,8,3,6,37.5,5000.00
1913029,"Отель ""Точка Байкала""",2026-06-14,26,4,16,15.38,6500.00
1892012,"Отель ""Подлеморье""",2026-06-14,14,4,8,28.57,7000.00
1487384,"Парк отель ""Уюга""",2026-06-14,58,7,26,12.07,5000.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-14,69,5,15,7.25,19500.00
1367592,"Отель ""Атлас""",2026-06-14,28,4,10,14.29,4700.00
1367731,"Отель ""Яковлевъ""",2026-06-14,25,6,13,24.0,4600.00
1441288,Отель Армат 4*,2026-06-14,36,7,14,19.44,5300.00
1472664,"Гостиница ""Байкал Форест""",2026-06-14,76,3,9,3.95,7500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-14,15,8,14,53.33,5200.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-14,15,10,18,66.67,3885.00
1382100,"Гостиница ""У Истока""",2026-06-14,24,4,8,16.67,3400.00
1450305,Дача БайкалЭко,2026-06-14,10,4,8,40.0,12000.00
1632075,"Отель"" Арбат""",2026-06-14,11,0,0,0.0,
1785783,"Отель ""Белый Берег""",2026-06-14,5,0,0,0.0,
2032078,Гостиница «Усадьба Егорова»,2026-06-14,10,8,20,80.0,6000.00
2112642,"Гостиница ""Автовокзал""",2026-06-14,22,7,12,31.82,2600.00
425543,"Отель ""Звезда""",2026-06-14,64,6,14,9.38,7600.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-14,120,13,33,10.83,5000.00
2063101,"Гостиница ""Азия-Европа""",2026-06-14,19,8,16,42.11,4000.00
767249,"Отель ""Купеческий Дворъ""",2026-06-14,14,7,22,50.0,7380.00
898794,"Бутик-отель ""Маруся""",2026-06-14,14,8,19,57.14,7403.00
1335449,Отель Амурский,2026-06-14,17,10,22,58.82,17900.00
1345611,Гостиница,2026-06-14,29,5,13,17.24,10925.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-14,11,7,28,63.64,11000.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-14,99,5,23,5.05,10692.00
1899852,Отель «Байкал-Аляска»,2026-06-14,24,4,8,16.67,9500.00
1979910,"Отель""NUUR HOTEL""",2026-06-14,28,7,18,25.0,7600.00
2036706,"Отель ""Магистраль""",2026-06-14,21,9,25,42.86,3100.00
2110558,"Гостиница ""Малый отель""",2026-06-14,11,5,9,45.45,4500.00
2131235,"Отель ""Усадьба 1901""",2026-06-14,18,8,14,44.44,6000.00
