tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-08,300,13,22,4.33,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-08,59,6,16,10.17,7600.00
906031,"Гостиница ""Матрёшка""",2026-05-08,35,9,19,25.71,3906.00
1296851,"Гостиница ""Русь""",2026-05-08,56,9,21,16.07,4100.00
1328740,"Гостиница ""На Звездинской""",2026-05-08,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-05-08,4,2,8,50.0,4100.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-08,30,11,42,36.67,2500.00
1490581,"Гостиница ""Юбилейная""",2026-05-08,23,9,15,39.13,2500.00
1298063,"Бутик-отель ""География""",2026-05-08,12,8,18,66.67,6000.00
1064267,"Мини-отель ""Nice People""",2026-05-08,6,1,1,16.67,3400.00
787596,"Гостиница ""Ochagof""",2026-05-08,23,2,6,8.7,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-08,37,7,16,18.92,12650.00
1277758,"Отель ""Гранд Байкал""",2026-05-08,64,4,10,6.25,4800.00
1000539,"Отель ""Маяк""",2026-05-08,75,8,15,10.67,8820.00
1487384,"Парк отель ""Уюга""",2026-05-08,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-05-08,14,2,5,14.29,6000.00
1851647,"Парк-Отель ""Шелест""",2026-05-08,8,4,8,50.0,5000.00
1655828,"Апарт-отель ""Светлый""",2026-05-08,6,0,0,0.0,
895518,"Гостиница ""Космос""",2026-05-08,16,0,0,0.0,
1609403,"Отель ""Иркут""",2026-05-08,30,10,17,33.33,2800.00
1508283,"Гостиница"" Аврора""",2026-05-08,7,3,7,42.86,2200.00
1491765,"Гостиница ""130Hotel""",2026-05-08,12,5,9,41.67,3500.00
1390225,"Гостиница ""Добрый Кот""",2026-05-08,10,8,21,80.0,800.00
1490199,Отель «Альпари»,2026-05-08,10,4,10,40.0,2400.00
1462849,"Гостиница ""7 дорог""",2026-05-08,19,8,29,42.11,7200.00
1467982,Гостиница,2026-05-08,5,2,4,40.0,2000.00
1441288,Отель Армат 4*,2026-05-08,40,8,17,20.0,6200.00
1343236,"Бутик-отель ""Аристократ""",2026-05-08,12,6,12,50.0,4500.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-08,31,9,22,29.03,4500.00
1382100,"Гостиница ""У Истока""",2026-05-08,24,4,8,16.67,3400.00
1367731,"Отель ""Яковлевъ""",2026-05-08,25,7,16,28.0,3000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-08,66,5,10,7.58,4500.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-08,69,5,15,7.25,19500.00
1296594,"Отель ""Тайга""",2026-05-08,44,10,25,22.73,4600.00
1265779,"Отель ""Клубный Квартал""",2026-05-08,48,3,6,6.25,3500.00
946962,"Отель ""Лотос""",2026-05-08,21,10,26,47.62,1100.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-08,15,8,14,53.33,5200.00
904225,"Отель ""Михаил Строгов""",2026-05-08,21,9,18,42.86,4500.00
425543,"Отель ""Звезда""",2026-05-08,64,6,14,9.38,5200.00
1367592,"Отель ""Атлас""",2026-05-08,28,10,24,35.71,3700.00
2063101,"Гостиница ""Азия-Европа""",2026-05-08,19,9,18,47.37,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-05-08,76,8,22,10.53,5800.00
1390108,"Гостиница  ""Воробьевы горы""",2026-05-08,11,7,28,63.64,11000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-08,120,11,27,9.17,5500.00
1632075,"Отель"" Арбат""",2026-05-08,11,0,0,0.0,
2032078,Гостиница «Усадьба Егорова»,2026-05-08,10,0,0,0.0,
1785783,"Отель ""Белый Берег""",2026-05-08,5,0,0,0.0,
2036706,"Отель ""Магистраль""",2026-05-08,21,0,0,0.0,
1993192,"Парк-отель ""Алтан""",2026-05-08,21,0,0,0.0,
1979910,"Отель""NUUR HOTEL""",2026-05-08,28,6,15,21.43,6500.00
1899852,Отель «Байкал-Аляска»,2026-05-08,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-08,99,2,4,2.02,10764.00
1345611,Гостиница,2026-05-08,29,6,14,20.69,10350.00
1335449,Отель Амурский,2026-05-08,17,10,22,58.82,16000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-08,15,10,18,66.67,3108.00
898794,"Бутик-отель ""Маруся""",2026-05-08,14,5,11,35.71,5985.00
767249,"Отель ""Купеческий Дворъ""",2026-05-08,14,10,28,71.43,6700.00
1019043,"Гостиница ""Спектр""",2026-05-08,14,4,10,28.57,2800.00
2112642,"Гостиница ""Автовокзал""",2026-05-08,22,6,10,27.27,2600.00
2110558,"Гостиница ""Малый отель""",2026-05-08,11,7,12,63.64,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-08,125,2,4,1.6,4350.00
