tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-09,300,12,20,4.0,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-09,59,6,16,10.17,7600.00
906031,"Гостиница ""Матрёшка""",2026-05-09,35,9,19,25.71,3906.00
1296851,"Гостиница ""Русь""",2026-05-09,56,9,21,16.07,4100.00
1328740,"Гостиница ""На Звездинской""",2026-05-09,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-09,10,2,10,20.0,4080.00
1889753,"Мини-отель ""Проспект""",2026-05-09,4,3,12,75.0,3700.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-09,30,12,43,40.0,2500.00
1490581,"Гостиница ""Юбилейная""",2026-05-09,23,9,15,39.13,2500.00
1298063,"Бутик-отель ""География""",2026-05-09,12,7,16,58.33,6000.00
1064267,"Мини-отель ""Nice People""",2026-05-09,6,4,7,66.67,3000.00
787596,"Гостиница ""Ochagof""",2026-05-09,23,4,12,17.39,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-09,37,6,12,16.22,12650.00
1277758,"Отель ""Гранд Байкал""",2026-05-09,64,5,11,7.81,4800.00
1000539,"Отель ""Маяк""",2026-05-09,75,8,15,10.67,7560.00
1487384,"Парк отель ""Уюга""",2026-05-09,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-05-09,14,3,7,21.43,5500.00
1690094,Гостиница Олимпиада,2026-05-09,25,5,8,20.0,1700.00
1609403,"Отель ""Иркут""",2026-05-09,30,10,17,33.33,2800.00
1508283,"Гостиница"" Аврора""",2026-05-09,7,5,12,71.43,2200.00
1491765,"Гостиница ""130Hotel""",2026-05-09,12,5,9,41.67,3500.00
1390225,"Гостиница ""Добрый Кот""",2026-05-09,10,8,20,80.0,800.00
1462849,"Гостиница ""7 дорог""",2026-05-09,19,8,30,42.11,7200.00
1343236,"Бутик-отель ""Аристократ""",2026-05-09,12,6,12,50.0,4500.00
1367731,"Отель ""Яковлевъ""",2026-05-09,25,7,16,28.0,3000.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-09,69,0,0,0.0,
1296594,"Отель ""Тайга""",2026-05-09,44,0,0,0.0,
946962,"Отель ""Лотос""",2026-05-09,21,0,0,0.0,
1032271,"Отель ""Даурия""",2026-05-09,15,0,0,0.0,
1472664,"Гостиница ""Байкал Форест""",2026-05-09,76,8,22,10.53,5800.00
425543,"Отель ""Звезда""",2026-05-09,64,6,14,9.38,5200.00
1367592,"Отель ""Атлас""",2026-05-09,28,10,24,35.71,3700.00
2063101,"Гостиница ""Азия-Европа""",2026-05-09,19,9,18,47.37,4000.00
1632075,"Отель"" Арбат""",2026-05-09,11,6,10,54.55,4390.00
1655828,"Апарт-отель ""Светлый""",2026-05-09,6,4,8,66.67,4500.00
1467982,Гостиница,2026-05-09,5,2,4,40.0,2000.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-09,31,12,28,38.71,4000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-09,66,5,10,7.58,4500.00
1851647,"Парк-Отель ""Шелест""",2026-05-09,8,4,8,50.0,5000.00
1490199,Отель «Альпари»,2026-05-09,10,4,10,40.0,2400.00
1441288,Отель Армат 4*,2026-05-09,40,8,17,20.0,6200.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-09,120,14,34,11.67,5500.00
1382100,"Гостиница ""У Истока""",2026-05-09,24,4,8,16.67,3400.00
904225,"Отель ""Михаил Строгов""",2026-05-09,21,9,17,42.86,4500.00
2032078,Гостиница «Усадьба Егорова»,2026-05-09,10,8,20,80.0,4700.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-09,15,8,14,53.33,5200.00
2036706,"Отель ""Магистраль""",2026-05-09,21,9,25,42.86,3100.00
1993192,"Парк-отель ""Алтан""",2026-05-09,21,6,16,28.57,12500.00
1979910,"Отель""NUUR HOTEL""",2026-05-09,28,6,15,21.43,6500.00
1899852,Отель «Байкал-Аляска»,2026-05-09,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-09,99,4,10,4.04,9594.00
1390108,"Гостиница  ""Воробьевы горы""",2026-05-09,11,7,28,63.64,11000.00
1345611,Гостиница,2026-05-09,29,7,17,24.14,10350.00
1335449,Отель Амурский,2026-05-09,17,10,22,58.82,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-09,15,0,0,0.0,
898794,"Бутик-отель ""Маруся""",2026-05-09,14,6,13,42.86,5985.00
767249,"Отель ""Купеческий Дворъ""",2026-05-09,14,12,35,85.71,6700.00
1019043,"Гостиница ""Спектр""",2026-05-09,14,4,10,28.57,2800.00
2112642,"Гостиница ""Автовокзал""",2026-05-09,22,6,10,27.27,2600.00
2110558,"Гостиница ""Малый отель""",2026-05-09,11,6,10,54.55,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-09,125,2,4,1.6,4350.00
