tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-17,300,12,20,4.0,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-17,59,7,17,11.86,6100.00
1296851,"Гостиница ""Русь""",2026-05-17,56,8,18,14.29,4100.00
906031,"Гостиница ""Матрёшка""",2026-05-17,35,10,20,28.57,4032.00
1328740,"Гостиница ""На Звездинской""",2026-05-17,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-17,10,2,10,20.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-05-17,4,3,12,75.0,3200.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-17,30,11,41,36.67,2500.00
1490581,"Гостиница ""Юбилейная""",2026-05-17,23,7,13,30.43,2700.00
1298063,"Бутик-отель ""География""",2026-05-17,12,5,13,41.67,6600.00
1064267,"Мини-отель ""Nice People""",2026-05-17,6,1,1,16.67,3000.00
787596,"Гостиница ""Ochagof""",2026-05-17,23,4,12,17.39,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-17,37,7,14,18.92,12650.00
1277758,"Отель ""Гранд Байкал""",2026-05-17,64,3,9,4.69,5400.00
1000539,"Отель ""Маяк""",2026-05-17,75,8,15,10.67,5310.00
1487384,"Парк отель ""Уюга""",2026-05-17,58,10,38,17.24,5000.00
1892012,"Отель ""Подлеморье""",2026-05-17,14,7,15,50.0,4500.00
1851647,"Парк-Отель ""Шелест""",2026-05-17,8,1,2,12.5,5000.00
1690094,Гостиница Олимпиада,2026-05-17,25,3,4,12.0,1700.00
1655828,"Апарт-отель ""Светлый""",2026-05-17,6,4,8,66.67,4500.00
895518,"Гостиница ""Космос""",2026-05-17,16,7,26,43.75,2675.00
1609403,"Отель ""Иркут""",2026-05-17,30,9,16,30.0,3200.00
1491765,"Гостиница ""130Hotel""",2026-05-17,12,5,9,41.67,3500.00
1390225,"Гостиница ""Добрый Кот""",2026-05-17,10,4,7,40.0,800.00
1462849,"Гостиница ""7 дорог""",2026-05-17,19,8,27,42.11,7200.00
1467982,Гостиница,2026-05-17,5,0,0,0.0,
1441288,Отель Армат 4*,2026-05-17,40,0,0,0.0,
1343236,"Бутик-отель ""Аристократ""",2026-05-17,12,5,10,41.67,4500.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-17,31,9,22,29.03,4500.00
1382100,"Гостиница ""У Истока""",2026-05-17,24,3,6,12.5,3400.00
1367731,"Отель ""Яковлевъ""",2026-05-17,25,3,7,12.0,2900.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-17,66,2,4,3.03,5500.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-17,69,5,15,7.25,19500.00
1296594,"Отель ""Тайга""",2026-05-17,44,5,14,11.36,6400.00
1265779,"Отель ""Клубный Квартал""",2026-05-17,48,2,4,4.17,3500.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-17,15,10,18,66.67,3108.00
946962,"Отель ""Лотос""",2026-05-17,21,11,24,52.38,1150.00
1032271,"Отель ""Даурия""",2026-05-17,15,3,8,20.0,4500.00
904225,"Отель ""Михаил Строгов""",2026-05-17,21,9,16,42.86,4500.00
1472664,"Гостиница ""Байкал Форест""",2026-05-17,76,4,10,5.26,9500.00
425543,"Отель ""Звезда""",2026-05-17,64,5,11,7.81,6700.00
1367592,"Отель ""Атлас""",2026-05-17,28,6,16,21.43,4700.00
2063101,"Гостиница ""Азия-Европа""",2026-05-17,19,9,18,47.37,4000.00
1632075,"Отель"" Арбат""",2026-05-17,11,3,6,27.27,6490.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-17,120,14,34,11.67,4500.00
2112642,"Гостиница ""Автовокзал""",2026-05-17,22,7,12,31.82,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-05-17,10,8,20,80.0,4700.00
1785783,"Отель ""Белый Берег""",2026-05-17,5,4,16,80.0,9500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-17,15,8,14,53.33,5200.00
2036706,"Отель ""Магистраль""",2026-05-17,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-05-17,28,5,12,17.86,7300.00
1899852,Отель «Байкал-Аляска»,2026-05-17,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-17,99,0,0,0.0,
1390108,"Гостиница  ""Воробьевы горы""",2026-05-17,11,0,0,0.0,
1345611,Гостиница,2026-05-17,29,0,0,0.0,
1335449,Отель Амурский,2026-05-17,17,7,14,41.18,14000.00
898794,"Бутик-отель ""Маруся""",2026-05-17,14,5,11,35.71,6405.00
767249,"Отель ""Купеческий Дворъ""",2026-05-17,14,11,32,78.57,6970.00
1019043,"Гостиница ""Спектр""",2026-05-17,14,4,10,28.57,2800.00
2110558,"Гостиница ""Малый отель""",2026-05-17,11,1,2,9.09,5200.00
1367536,"Отель ""Санаторий Солнечный""",2026-05-17,125,4,8,3.2,4350.00
