tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-05-29,300,10,16,3.33,4500.00
1296851,"Гостиница ""Русь""",2026-05-29,56,9,21,16.07,4100.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-05-29,59,8,18,13.56,6100.00
906031,"Гостиница ""Матрёшка""",2026-05-29,35,8,16,22.86,4662.00
1328740,"Гостиница ""На Звездинской""",2026-05-29,30,6,12,20.0,5000.00
1845315,"Апарт -отель ""BaikalStory """,2026-05-29,10,2,10,20.0,4400.00
1490581,"Гостиница ""Юбилейная""",2026-05-29,23,8,13,34.78,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-05-29,30,8,28,26.67,2500.00
1064267,"Мини-отель ""Nice People""",2026-05-29,6,2,3,33.33,3200.00
1298063,"Бутик-отель ""География""",2026-05-29,12,5,8,41.67,6800.00
787596,"Гостиница ""Ochagof""",2026-05-29,23,4,12,17.39,5950.00
1000539,"Отель ""Маяк""",2026-05-29,75,3,6,4.0,7770.00
1277758,"Отель ""Гранд Байкал""",2026-05-29,64,5,11,7.81,3900.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-05-29,37,7,14,18.92,12650.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-05-29,66,5,10,7.58,4500.00
904225,"Отель ""Михаил Строгов""",2026-05-29,21,6,10,28.57,4500.00
1032271,"Отель ""Даурия""",2026-05-29,15,4,10,26.67,4500.00
946962,"Отель ""Лотос""",2026-05-29,21,8,16,38.1,2300.00
1390225,"Гостиница ""Добрый Кот""",2026-05-29,10,7,18,70.0,800.00
1690094,Гостиница Олимпиада,2026-05-29,25,3,4,12.0,1700.00
1467982,Гостиница,2026-05-29,5,3,5,60.0,2000.00
1490199,Отель «Альпари»,2026-05-29,10,4,10,40.0,2400.00
1609403,"Отель ""Иркут""",2026-05-29,30,10,17,33.33,3000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-05-29,15,8,15,53.33,3219.00
1508283,"Гостиница"" Аврора""",2026-05-29,7,3,9,42.86,3300.00
1491765,"Гостиница ""130Hotel""",2026-05-29,12,0,0,0.0,
1367592,"Отель ""Атлас""",2026-05-29,28,0,0,0.0,
1314294,"Гостиница ""Ангара-Приоритет""",2026-05-29,31,8,18,25.81,4000.00
1265779,"Отель ""Клубный Квартал""",2026-05-29,48,3,6,6.25,4100.00
1343236,"Бутик-отель ""Аристократ""",2026-05-29,12,5,10,41.67,4500.00
1655828,"Апарт-отель ""Светлый""",2026-05-29,6,3,6,50.0,4500.00
1296594,"Отель ""Тайга""",2026-05-29,44,10,24,22.73,5000.00
1892012,"Отель ""Подлеморье""",2026-05-29,14,3,7,21.43,5000.00
1851647,"Парк-Отель ""Шелест""",2026-05-29,8,4,8,50.0,5000.00
1487384,"Парк отель ""Уюга""",2026-05-29,58,10,38,17.24,5000.00
1441288,Отель Армат 4*,2026-05-29,36,6,14,16.67,6200.00
1462849,"Гостиница ""7 дорог""",2026-05-29,19,6,21,31.58,7200.00
1276636,"Парк-отель ""Бурдугуз""",2026-05-29,69,5,15,7.25,19500.00
1367731,"Отель ""Яковлевъ""",2026-05-29,25,4,9,16.0,4000.00
1472664,"Гостиница ""Байкал Форест""",2026-05-29,76,4,12,5.26,5800.00
1450305,Дача БайкалЭко,2026-05-29,10,2,4,20.0,15000.00
1632075,"Отель"" Арбат""",2026-05-29,11,7,12,63.64,4490.00
1378154,"Гостиница ""Байкал - Северное море""",2026-05-29,120,14,34,11.67,5500.00
895518,"Гостиница ""Космос""",2026-05-29,16,7,25,43.75,2675.00
2112642,"Гостиница ""Автовокзал""",2026-05-29,22,8,14,36.36,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-05-29,10,7,17,70.0,4500.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-05-29,15,8,14,53.33,5200.00
1785783,"Отель ""Белый Берег""",2026-05-29,5,1,2,20.0,9500.00
425543,"Отель ""Звезда""",2026-05-29,64,5,12,7.81,6000.00
2063101,"Гостиница ""Азия-Европа""",2026-05-29,19,9,18,47.37,4000.00
898794,"Бутик-отель ""Маруся""",2026-05-29,14,7,17,50.0,5460.00
767249,"Отель ""Купеческий Дворъ""",2026-05-29,14,9,25,64.29,6700.00
2036706,"Отель ""Магистраль""",2026-05-29,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-05-29,28,7,17,25.0,7300.00
1345611,Гостиница,2026-05-29,29,10,24,34.48,9200.00
1899852,Отель «Байкал-Аляска»,2026-05-29,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-05-29,99,4,10,4.04,9594.00
1390108,"Гостиница  ""Воробьевы горы""",2026-05-29,11,7,28,63.64,11000.00
1335449,Отель Амурский,2026-05-29,17,8,16,47.06,14000.00
1019043,"Гостиница ""Спектр""",2026-05-29,14,4,10,28.57,2800.00
2110558,"Гостиница ""Малый отель""",2026-05-29,11,8,14,72.73,4500.00
2131235,"Отель ""Усадьба 1901""",2026-05-29,18,5,8,27.78,6000.00
