tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-06-02,300,8,16,2.67,5500.00
906031,"Гостиница ""Матрёшка""",2026-06-02,35,9,19,25.71,5103.00
1328740,"Гостиница ""На Звездинской""",2026-06-02,30,6,12,20.0,5000.00
1296851,"Гостиница ""Русь""",2026-06-02,56,1,3,1.79,7100.00
1845315,"Апарт -отель ""BaikalStory """,2026-06-02,10,1,6,10.0,4400.00
1889753,"Мини-отель ""Проспект""",2026-06-02,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-06-02,8,1,4,12.5,4500.00
1490581,"Гостиница ""Юбилейная""",2026-06-02,23,8,14,34.78,2500.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-06-02,30,14,52,46.67,3000.00
1064267,"Мини-отель ""Nice People""",2026-06-02,6,2,5,33.33,3300.00
1298063,"Бутик-отель ""География""",2026-06-02,12,5,10,41.67,7400.00
787596,"Гостиница ""Ochagof""",2026-06-02,23,4,12,17.39,5950.00
1372499,"Отель ""Байкал Хан Ольхон""",2026-06-02,37,8,16,21.62,14950.00
1277758,"Отель ""Гранд Байкал""",2026-06-02,64,3,9,4.69,6900.00
1000539,"Отель ""Маяк""",2026-06-02,75,7,13,9.33,6400.00
1467982,Гостиница,2026-06-02,5,3,5,60.0,2000.00
1632075,"Отель"" Арбат""",2026-06-02,11,7,12,63.64,4490.00
1655828,"Апарт-отель ""Светлый""",2026-06-02,6,4,8,66.67,4500.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-06-02,31,7,18,22.58,4500.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-06-02,15,10,20,66.67,4662.00
1851647,"Парк-Отель ""Шелест""",2026-06-02,8,1,2,12.5,5000.00
1343236,"Бутик-отель ""Аристократ""",2026-06-02,12,5,10,41.67,5100.00
904225,"Отель ""Михаил Строгов""",2026-06-02,21,7,12,33.33,5500.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-06-02,66,1,2,1.52,6000.00
1892012,"Отель ""Подлеморье""",2026-06-02,14,2,5,14.29,6000.00
1690094,Гостиница Олимпиада,2026-06-02,25,0,0,0.0,
1609403,"Отель ""Иркут""",2026-06-02,30,0,0,0.0,
1508283,"Гостиница"" Аврора""",2026-06-02,7,0,0,0.0,
1487384,"Парк отель ""Уюга""",2026-06-02,58,0,0,0.0,
1491765,"Гостиница ""130Hotel""",2026-06-02,12,0,0,0.0,
1462849,"Гостиница ""7 дорог""",2026-06-02,19,0,0,0.0,
1390225,"Гостиница ""Добрый Кот""",2026-06-02,10,5,15,50.0,2400.00
1296594,"Отель ""Тайга""",2026-06-02,44,3,5,6.82,4900.00
1265779,"Отель ""Клубный Квартал""",2026-06-02,48,2,4,4.17,4100.00
1276636,"Парк-отель ""Бурдугуз""",2026-06-02,69,5,15,7.25,19500.00
1032271,"Отель ""Даурия""",2026-06-02,15,4,10,26.67,5000.00
946962,"Отель ""Лотос""",2026-06-02,21,6,14,28.57,2500.00
1441288,Отель Армат 4*,2026-06-02,36,6,13,16.67,5300.00
1472664,"Гостиница ""Байкал Форест""",2026-06-02,76,2,6,2.63,9800.00
1450305,Дача БайкалЭко,2026-06-02,10,4,8,40.0,12000.00
1367731,"Отель ""Яковлевъ""",2026-06-02,25,5,12,20.0,3200.00
1367592,"Отель ""Атлас""",2026-06-02,28,4,11,14.29,4700.00
425543,"Отель ""Звезда""",2026-06-02,64,7,16,10.94,7600.00
895518,"Гостиница ""Космос""",2026-06-02,16,6,22,37.5,3675.00
2112642,"Гостиница ""Автовокзал""",2026-06-02,22,5,8,22.73,2600.00
2032078,Гостиница «Усадьба Егорова»,2026-06-02,10,6,14,60.0,7000.00
1785783,"Отель ""Белый Берег""",2026-06-02,5,4,16,80.0,9500.00
1382100,"Гостиница ""У Истока""",2026-06-02,24,1,2,4.17,3400.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-06-02,15,7,12,46.67,5300.00
2063101,"Гостиница ""Азия-Европа""",2026-06-02,19,7,14,36.84,5250.00
1378154,"Гостиница ""Байкал - Северное море""",2026-06-02,120,13,32,10.83,6500.00
1979910,"Отель""NUUR HOTEL""",2026-06-02,28,7,17,25.0,7700.00
1899852,Отель «Байкал-Аляска»,2026-06-02,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-06-02,99,6,36,6.06,9267.00
1390108,"Гостиница  ""Воробьевы горы""",2026-06-02,11,7,28,63.64,11000.00
1345611,Гостиница,2026-06-02,29,7,17,24.14,10925.00
1335449,Отель Амурский,2026-06-02,17,0,0,0.0,
898794,"Бутик-отель ""Маруся""",2026-06-02,14,0,0,0.0,
767249,"Отель ""Купеческий Дворъ""",2026-06-02,14,7,19,50.0,7380.00
1019043,"Гостиница ""Спектр""",2026-06-02,14,2,4,14.29,3000.00
2131235,"Отель ""Усадьба 1901""",2026-06-02,18,7,12,38.89,6000.00
2110558,"Гостиница ""Малый отель""",2026-06-02,11,8,14,72.73,4500.00
